!**ZP = -16** 
      68984.20 68984.22 68984.61 68984.95 68984.98 68985.06  
      68985.22 68985.32 68985.38 68985.49 68985.57 68985.26  
      68984.26 68983.48 68983.64 68984.11 68984.29 68984.18  
      68984.10 68984.27 68984.43 68984.32 68984.02 68983.55  
      68982.76 68981.84 68981.10 68980.70 68980.61 68980.80  
      68981.50 68982.45 68982.92 68982.77 68982.30 68981.92  
      68981.78 68981.70 68981.44 68981.20 68981.59 68982.29  
      68982.76 68982.84 68982.63 68982.31 68982.11 68982.14  
      68982.38 68982.59 68982.76 68982.98 68983.20 68983.34  
      68983.47 68983.66 68983.97 68984.31 68984.66 68984.92  
      68985.06 68985.14 68985.27 68985.49 68985.73 68985.84  
      68963.98 68963.45 68963.19 68963.24 68963.33 68963.24  
      68963.05 68963.04 68963.31 68963.63 68963.81 68963.98  
      68964.05 68963.95 68963.79 68963.74 68963.80 68963.53  
      68962.63 68961.88 68961.89 68962.12 68962.11 68961.95  
      68961.94 68962.20 68962.45 68962.37 68962.08 68961.63  
      68960.74 68959.62 68958.64 68958.09 68957.99 68958.16  
      68958.65 68959.43 68959.98 68959.95 68959.50 68959.02  
      68958.80 68958.73 68958.55 68958.22 68958.30 68958.86  
      68959.49 68959.86 68959.86 68959.70 68959.65 68959.95  
      68960.41 68960.55 68960.47 68960.50 68960.66 68960.89  
      68961.15 68961.47 68961.88 68962.38 68962.87 68963.31  
      68963.67 68963.92 68964.06 68964.17 68964.27 68964.28  
      68938.27 68937.70 68937.38 68937.44 68937.63 68937.68  
      68937.52 68937.32 68937.36 68937.66 68938.06 68938.33  
      68938.30 68937.99 68937.66 68937.53 68937.55 68937.31  
      68936.51 68935.72 68935.45 68935.29 68935.00 68934.65  
      68934.53 68934.73 68935.03 68935.21 68935.23 68934.95  
      68934.12 68932.94 68931.87 68931.23 68931.04 68931.05  
      68931.20 68931.74 68932.32 68932.46 68932.11 68931.59  
      68931.26 68931.20 68931.18 68930.94 68930.81 68931.17  
      68931.81 68932.38 68932.65 68932.73 68932.91 68933.41  
      68934.10 68934.41 68934.34 68934.22 68934.20 68934.30  
      68934.53 68934.91 68935.46 68936.18 68936.93 68937.62  
      68938.20 68938.55 68938.66 68938.63 68938.62 68938.59  
      68908.23 68907.59 68907.11 68907.05 68907.20 68907.24  
      68907.00 68906.57 68906.32 68906.52 68907.07 68907.45  
      68907.43 68907.13 68906.81 68906.66 68906.59 68906.23  
      68905.38 68904.48 68903.98 68903.58 68903.06 68902.45  
      68901.97 68901.77 68901.89 68902.28 68902.73 68902.80  
      68902.27 68901.30 68900.31 68899.59 68899.16 68898.88  
      68898.80 68899.27 68899.98 68900.31 68900.05 68899.41  
      68898.85 68898.65 68898.75 68898.82 68898.84 68899.08  
      68899.58 68900.10 68900.50 68900.79 68901.16 68901.81  
      68902.70 68903.38 68903.70 68903.80 68903.80 68903.81  
      68903.94 68904.28 68904.88 68905.72 68906.62 68907.42  
      68908.09 68908.45 68908.55 68908.52 68908.52 68908.52  
      68872.89 68872.13 68871.46 68871.15 68871.11 68871.05  
      68870.73 68870.19 68869.73 68869.69 68870.09 68870.45  
      68870.55 68870.42 68870.23 68870.03 68869.70 68869.04  
      68867.96 68866.99 68866.48 68866.13 68865.63 68864.86  
      68864.02 68863.35 68863.14 68863.53 68864.23 68864.61  
      68864.47 68863.88 68863.15 68862.46 68861.88 68861.40  
      68861.22 68861.72 68862.51 68863.01 68862.83 68862.13  
      68861.32 68860.86 68860.87 68861.16 68861.45 68861.81  
      68862.28 68862.83 68863.32 68863.73 68864.16 68864.73  
      68865.63 68866.63 68867.48 68868.09 68868.41 68868.53  
      68868.63 68868.85 68869.34 68870.12 68870.98 68871.75  
      68872.34 68872.70 68872.88 68872.99 68873.13 68873.20  
      68830.94 68830.05 68829.17 68828.55 68828.26 68828.10  
      68827.87 68827.46 68826.99 68826.66 68826.59 68826.62  
      68826.60 68826.51 68826.32 68825.95 68825.31 68824.30  
